ots_id	source	target	stance	year	title	subtitle	text
OTS_20080911_OTS0349	1200000	2	1.0	2008	Hiesl (ÖAAB): 'Molterer-Modell zur Hacklerregelung trifft voll ins Schwarze!'	<no subtitle>	Wien, 11. September 2008 (ÖVP-PD) 'Vizekanzler Wilhelm Molterer hat sein Pensionsmodell für ältere Arbeitnehmer vorgestellt. Dass die Langzeitversichertenregelung bis zum Jahr 2013 verlängert wird, ist damit fix', so Oberösterreichs ÖAAB-Landesobmann LHStv. Franz Hiesl. Begeisterung im ÖAAB-Oberösterreich ruft dabei auch sein Verantwortungsbewusstsein zur Frage einer Übergangsregelung nach 2013 hervor: Mit einer so genannten Ausschleifregelung wird es ab 2014 eine jährliche Erhöhung des Antrittsalters um sechs Monate geben. Die SPÖ geht dagegen mit einer verfassungswidrigen Lösung am Problem vorbei. ****  
OTS_20080923_OTS0136	1300000	0	-2.0	2008	FP-Gudenus: Jugendliche als Gewaltopfer: Prävention hat total versagt	Kuratorium für Verkehrssicherheit untermauert Warnung der Freiheitlichen	Wien, 23-09-2008 (fpd) - Es bestehe dringender Handlungsbedarf: Niemand könne uns mehr weismachen, dass es im Jugendbereich keinen Anstieg von Gewalt gebe. Im Gegenteil: Die Attacken werden nicht nur häufiger sondern auch brutaler, so der Jugendsprecher der FPÖ-Wien LAbg. Mag. Johann Gudenus.  
OTS_20021030_OTS0135	1100000	0	-2.0	2002	Unter www.wien.spoe.at: Audio-OTS von StR. Faymann	<no subtitle>	"Wien (SPW) Unter www.wien.spoe.at stellt der Pressedienst der SPÖ Wien in Kürze 2 Audio-O-Töne vom Wiener Wohnbaustadtrat Werner Faymann zum Thema ""Mehr Sicherheit für Lebensgemeinschaften in Gemeindewohnungen"" im ""Medienservice"" kostenlos als Download zur Verfügung. (Schluss) ah  "
OTS_20080925_OTS0244	1200000	1	-1.0	2008	"VP-Bezirksvorsteher: ""SPÖ hungert Bezirke systematisch aus"""	Gravierende Fehler in der Dezentralisierung	"Wien (OTS) - Die ÖVP-Bezirksvorsteher aus dem 4., 13., 18. und 19. Bezirk, Susanne Reichard, Heinz Gerstbach, Karl Homole und Adi Tiller, üben Kritik an der SPÖ in Sachen Dezentralisierung und Aufgabenauslagerung an die Bezirke. Hauptvorwurf: Die SPÖ-Stadtregierung bürdet den Bezirken immer mehr Aufgaben aus, gleichzeitig hungert sie die Bezirke systematisch aus. ""Besonders dramatisch ist die Sache im Bereich der Schulsanierungen. Der Bezirk ist für diese Sanierungen finanziell verantwortlich, die allerdings den Löwenanteil des Bezirksbudgets ausmachen. Dadurch müssen wiederum andere Aufgaben unerledigt bleiben, weil wir nicht wollen, dass unseren Kindern irgendwann die Decke im Klassenzimmer auf den Kopf fällt"", so Susanne Reichard, Bezirksvorsteherin der Wieden.  "
OTS_20021029_OTS0076	1100000	3	-1.0	2002	Bures zu Schweitzer: FPÖ ist die Partei der gebrochenen Versprechen	<no subtitle>	"Wien (SK) SPÖ-Bundesgeschäftsführerin Doris Bures sieht in den heute von FPÖ-Klubobmann Schweitzer erhobenen Forderungen an SPÖ-Chef Alfred Gusenbauer ""ein mehr als lächerliches Ablenkungsmanöver"". ""Die FPÖ ist die Partei der gebrochenen Versprechen, die Partei der höchsten Steuern und der höchsten Arbeitslosigkeit und die Partei des Chaos. Und als Klubchef dieser Partei macht sich Schweitzer lächerlich, wenn er nun von anderen Parteien eidesstattliche Erklärungen vor der Wahl verlangt"", stellte Bures am Dienstag gegenüber dem SPÖ-Pressedienst fest. **** (Schluss) ml  "
OTS_20060825_OTS0153	1300000	1	-1.0	2006	"FP-Lasar: Pflegeskandal ""Lainz 3"" - wo bleiben die SPÖ-Antworten?"	"Aufnahmestopp bei Pflegern und ""15 Uhr-Nachtruhe"" undementiert"	Wien, 25-08-2006 (fpd) - Bei allem Verständnis, dass SPÖ-Gesundheitsstadträtin Brauner ihre Beschwichtigungshofrätin Klicka mit zahlengespickten Jubelmeldungen an die Medienfront schickt, um den hausgemachten Pflegenotstand in Wien schönzureden, helfen diese Durchhalteparolen keinem vernachlässigten Pflegling in städtischen Geriatriezentren, hält FPÖ-Gemeinderat David Lasar fest.  
OTS_20021122_OTS0231	1400000	2	-1.0	2002	Glawischnig: Umfaller der ÖVP, SPÖ und FPÖ IM EU-Parlament bei Gentechnik	Blau-schwarz-rote Abgeordnete sprachen sich für Aufhebung des Gentechnik-Moratoriums aus	Wien (OTS) Das Europäische Parlament hat in Sachen Gentechnik eine fatale Wende vollzogen: Gestern sprach sich eine Mehrheit für ein Ende des de facto vierjährigen Moratoriums für gentechnisch veränderte Lebensmittel aus. Während die Grünen sich einheitlich gegen ein Ende des Moratoriums aussprachen, haben Abgeordnete von SPÖ, ÖVP und FPÖ dafür gestimmt. Dafür waren nach Angaben aus Brüssel von der FPÖ die Abgeordneten Raschhofer und Kronberger, von der ÖVP alle mit Ausnahme von Agnes Schierhuber. Von der SPÖ sprach sich Hannes Swoboda dafür aus.  
OTS_20021111_OTS0179	1100000	0	0.0	2002	"Wifo-Konjunkturbericht: Kubitschek fordert Ende des ""wirtschaftspolitischen Phlegmatismus"" in Österreich"	SPÖ will mit antizyklischem Sofortprogramm Wirtschaftswachstum und Beschäftigung beleben	"Wien (SK) Angesichts des ""deprimierenden"" jüngsten Wifo-Konjunkturberichts erklärte SPÖ-Wirtschaftssprecherin Maria Kubitschek, dass es das Beste für Österreich sei, wenn der ""wirtschaftspolitische Phlegmatismus"" der Regierung Schüssel ein rasches Ende findet. ""Die Hände in den Schoß zu legen und die wirtschaftspolitische Verantwortung für Österreich Deutschland in die Schuhe zu schieben, zeugt von der Einfalt und Hilflosigkeit der Regierung-Schüssel. Diese Regierung haben sich die Österreicherinnen und Österreicher wahrlich nicht verdient"", so Kubitschek Richtung ÖVP-Generalsekretärin Rauch-Kallat. ""In Zeiten des Konjunkturabschwungs ist es vielmehr Aufgabe einer Bundesregierung, mit einer antizyklischen Konjunkturpolitik dem Wirtschaftwachstum und der Beschäftigung belebende Impulse zu geben"", betonte Kubitschek am Montag gegenüber dem SPÖ-Pressedienst. ****  "
OTS_20021120_OTS0105	1400000	2	-1.0	2002	Stoisits: Jetzt ist es amtlich: Strasser verstößt gegen Asylrecht	Bundesbetreuungsrichtlinie muß unverzüglich zurückgenommen werden	"Wien (OTS) Gestern wurde der Anwältin Nadja Lorenz der Gerichtsbeschluß zugestellt, wonach die Einstweilige Verfügung gegen den Rausschmiß einer Flüchtlingsfamilie aus der Bundesbetreuung rechtskräftig ist. ""Damit wurde in erster Instanz bestätigt, daß die Bundesbetreuungs-Richtlinie von Innenminister Strasser gegen das Asylrecht verstößt"", so Terezija Stoisits, Menschenrechtssprecherin der Grünen. Auch das von der Caritas in Auftrag gegebene Rechtsgutachten bestätigt, daß Strassers Richtlinie rechts- und verfassungswidrig ist. ""Strasser muß daher diese Richtlinie unverzüglich zurücknehmen"", fordert Stoisits.  "
OTS_20170929_OTS0075	1300000	2	-1.0	2017	Kickl zu Türkischunterricht im NÖ-Landeskindergarten: Ist das die Integration, die sie meinen, Herr Kurz?	Niederösterreich zeigt vor, wie es nicht gehen sollte – und die ‚neue Volkspartei‘ ist mittendrin, statt nur dabei!	"Wien (OTS) - ""Seit mehreren Monaten erklärt der ÖVP-Obmann Sebastian Kurz nun schon den restriktiven Umgang mit Zuwanderern zur neuen ÖVP Doktrin.. Kaum eine Woche vergeht, wo er nicht versucht, freiheitliche Forderungen zur Zuwanderung und Integration als den Weg der ‚neuen Volkspartei‘ zu verkaufen. Ein Kernland der Volkspartei, Niederösterreich, geht jetzt offenbar daran, die Integrationspolitik des Integrationsministers in die Tat umzusetzen und setzt ‚interkulturelle Sonder-Pädagogen‘ ein, um auch den österreichischen Kindern die türkische Sprache näher zu bringen. Ist das die Integration, die sie meinen, Herr Kurz?“, so heute der freiheitliche Generalsekretär NAbg. Herbert Kickl."
OTS_20060908_OTS0189	1100000	1	1.0	2006	Parteitag: Gusenbauer (2) - SPÖ steht für mehr Fairness und gerechte Verteilung des Wohlstands	Pflege, Arbeitsmarkt, Pensionen, Gesundheit und Bildung wichtigste Punkte im SPÖ-Wahlprogramm	"Linz (SK) - ""Wir müssen uns vor allem der Pflegekrise in unserem Land zuwenden"", forderte SPÖ-Vorsitzender Alfred Gusenbauer in seiner Rede am 39. ordentlichen Parteitag im Desing-Center in Linz. Dementsprechend nimmt die Pflegekrise im Wahlprogramm der SPÖ breiten Raum ein. Gusenbauer verwies dabei auf die Lösungsvorschläge der SPÖ, die in dem Konzept ""Betreuung daheim"" zusammengefasst sind, das sofort umsetzbar ist und womit die bestehende Betreuung aus der Illegalität herausgeholt werden kann. ""Mit unseren Vorschlägen ermöglichen wir menschenwürdige Bedingungen sowohl für die Pflegebedürftigen als auch für die Pflegerinnen"", so Gusenbauer. ""Wir wollen, dass Schluss ist mit einer solchen Politik, die die Sorgen von vielen ignoriert, um die Interessen einiger weniger zu bedienen. Wir stehen für gleiche Chancen und gleiche Möglichkeiten sowie für Sicherheit für alle"", verdeutlichte Gusenbauer das Credo der SPÖ. ****  "
OTS_20080924_OTS0118	1100000	0	-2.0	2008	Fazekas: Investition schafft Arbeitsplätze und soziale Sicherheit	Ohne SPÖ wäre AUA mit 65.000 Arbeitsplätzen verkauft worden	"Wien (SK) - ""Investition in die Forschung, Infrastruktur und Technologie schafft nachhaltige Arbeitsplätze. Und das bedeutet soziale Sicherheit, Lebensstandard und Wohlstand für junge Menschen und Familien"", betonte SPÖ-Nationalratsabgeordneter Hannes Fazekas in der aktuellen Fragestunde heute, Mittwoch, im Nationalrat. Faymann habe erkannt, dass es hier rasch zu handeln gilt und er handle auch, so Fazekas, der weiters betonte, dass es notwendig sei, in Forschung zu investieren, um auch wettbewerbsfähig zu sein. ****  "
OTS_20170913_OTS0136	1400000	4	1.0	2017	Stögmüller zu Blaulicht-Funk: Grüne hinterfragen Abhör-Sicherheit der Funkgeräte nach Verkauf der Lieferantenfirma nach China	Grüne richten parlamentarische Anfrage an Innenminister Sobotka und Verteidigungsminister Doskozil	Wien (OTS) - Bereits im Jahr 2004 wurde in Österreich die Einrichtung und der Betrieb eines bundesweiten digitalen Behördenfunknetzes unter dem Namen Tetron vergeben. Das Ziel ist es, österreichweit 19.000 Basisstationen mit 56.500 Funkgeräten zu schaffen. Bis jetzt wurde das milliardenschwere Unterfangen nur in Tirol, Wien, Niederösterreich und Steiermark weitgehend umgesetzt. Im September 2015 wurde mit zwei Lieferanten einen Rahmenvertrag abgeschlossen: Zum einem mit der Firma Motorola und zum anderem mit der Firma Sepura. Letztere wurde vor ein paar Wochen an die Chinesische Hytera Communications Corporation Limited mit Firmensitz in Shenzen, Guandong verkauft.
OTS_20021121_OTS0053	1200000	1	-1.0	2002	Tanscits: Nürnbergers Rundumschlag richtet sich selbst	Nervosität lässt Sozialisten den Überblick verlieren	"Wien, 21. November 2002 (ÖVP-PK) ""Nur weil bei der SPÖ die Nervosität offenbar ins Unermesslich steigt, gibt es noch lange keinen Anlass, die Nerven weg zu werfen und Rundumschläge zu verteilen. Rudolf Nürnberger täte gut daran, sich wieder in den Griff zu bekommen und die Kirche im Dorf zu lassen"", sagte heute, Donnerstag, ÖAAB-Generalsekretär Abg.z.NR Walter Tanscits.. Die Nervosität der roten Gewerkschafter sei zwar angesichts des Zick-Zack-Kurses des eigenen Spitzenkandidaten Alfred Gusenbauer und den eigenwilligen Kommentaren von dessen Wirtschaftsberater Hannes Androsch verständlich. Es bestehe aber kein Grund, die Ursache für die eigene Verwirrung bei den politischen Mitbewerbern zu suchen. ****  "
OTS_20080913_OTS0020	1200000	0	-1.0	2008	Huainigg: Weiterentwicklung der Behindertengleichstellung - viel zu tun für die ÖBB!	Noch 15 Tage bis zur Wahl: ÖVP-Sprecher für Menschen mit Behinderung präsentiert täglich eine Position zur Behindertenpolitik	Wien (OTS) - Seit 2002 ist Dr. Franz-Joseph Huainigg Abgeordneter zum Nationalrat. In dieser Zeit konnten wichtige Verbesserungen für behinderte Menschen umgesetzt werden. Am 28. September stellt sich Huainigg wieder der Wahl. Bis dahin präsentiert er auf seiner Diskussionsplattform FJH 21 täglich eine Forderung zur Behindertenpolitik - und lädt Sie ein, dazu Stellung zu beziehen: http://www.franzhuainigg.at ****  
OTS_20021115_OTS0185	1100000	2	-1.0	2002	Heinzl kritisiert Wahlkampf von ÖVP und FPÖ im Intranet des Landesverteidigungsministeriums	<no subtitle>	Wien (SK) Als unglaublich und typisch für diese blau-schwarze Regierung bezeichnete heute der niederösterreichische SPÖ-Abgeordnete Anton Heinzl eine Wahlkampf-Seite, die im Intranet des Bundesministeriums für Landesverteidigung auftauchte. Das Intranet, wie der Name schon sagt, eine Plattform für den internen Gebrauch, wird hier in einem Ausmaß für Wahlkampfzwecke missbraucht, das über jedes Ziel hinausschießt, betonte der SPÖ-Abgeordnete.  
OTS_20060905_OTS0064	1300000	1	-1.0	2006	"FPÖ-Vize Hofer: ""SPÖ-Arbeitnehmer durch Sündenfall LIF ohne politische Heimat"""	FPÖ lädt enttäuschte Sozialdemokraten zur Unterstützung ein	Wien (OTS) - Nachdem sich die SPÖ in einer Koalition mit dem Liberalen Forum bereits vor der Nationalratswahl dazu entschlossen hat, ihren Arbeitnehmerflügel einmal mehr mit Füßen zu treten, lädt die FPÖ Menschen mit sozialer Gesinnung ein, bei der Nationalratswahl am 1. Oktober die FPÖ zu unterstützen.  
OTS_20170912_OTS0142	2700000	2	-1.0	2017	Liste Pilz: „Kurz soll sich beim Publikum entschuldigen!“ fordert Alfred Noll	Peter Pilz: Eine Koalition der Liste Pilz mit der FPÖ ist „definitiv ausgeschlossen“	Wien (OTS) - In einem Artikel der Tageszeitung „Österreich“ mit dem Titel „Pilz als VP-Schreckgespenst“ wird auf „gleich mehrere“ Quellen aus der ÖVP verwiesen, die „eine auffallend gleichlautende Geschichte als ‚geheimes Gerücht‘“ erzählten: „Laut diesen Schwarzen werde nun im Hintergrund an einer Rot-Blau-Pilz-Koalition gebastelt.“ Diesen von der ÖVP gestreuten Gerüchte über eine mögliche Koalition zwischen SPÖ, FPÖ und Liste Pilz widerspricht Alfred Noll, Kandidat für den Nationalrat der Liste Pilz, vehement: „Eine derartige Koalition wird es nicht geben. Peter Pilz hat für die Liste Pilz wiederholt und nachdrücklich erklärt: Eine Koalition mit der FPÖ ist definitiv ausgeschlossen – und dabei bleibt es auch nach den Wahlen.“
OTS_20080925_OTS0112	1300000	4	-1.0	2008	Jenewein zu Ellensohn: Der grüne Politkasperl Ellensohn ist völlig durchgeknallt!	"Ellensohns geistiger Horizont endet offenbar an der Stadtgrenze - Distanzierung vom ""Kinderliebhaber"" Cohn-Bendit gefordert!"	Wien, 25-09-2008 (fpd) - Aus den Aussagen von David Ellensohn spricht nicht nur die pure Verzweiflung - angesichts der Wiener Umfragen sei dies ja durchaus verständlich - die heutige Wortspende des linksextremen Stadtrats lassen darauf schließen, daß David Ellensohn mittlerweile völlig durchgeknallt, ist. Der Besuch der FPÖ bei einer Veranstaltung in Köln, die gegen Islamismus und für den Kulturerhalt in Europa abgehalten wurde, ist weder ehrenrührig sondern, ganz im Gegenteil, für Volksvertreter aus ganz Europa eine Selbstverständlichkeit. Daß sich Elensohn mit seiner Wortmeldung auf die Seite der steinewerfenden Mistkübelanzünder des schwarzen Blocks stellt, sei jedenfalls mehr als entlarvend und spreche Bände, so heute der Landesparteisekretär der Wiener FPÖ, Hans-Jörg Jenewein in einer Reaktion.  
OTS_20061001_OTS0033	1100000	1	1.0	2006	Häupl: SPÖ ist stimmensstärkste Partei und stellt zurecht den Kanzleranspruch!	"Wiener SPÖ-Vorsitzender ""unglaublich erfreut"" über Wahlsieg"	"Wien (SPW) - ""Ich bin schon auch ein bisschen überrascht, aber auch unglaublich erfreut!"", sagte der Wiener SPÖ-Vorsitzende, Bürgermeister Michael Häupl am Sonntag Abend zum Wahlsieg der SPÖ. ""Wir haben gesagt 'Ja, wir schaffen es' und wir haben es geschafft! Die Menschen haben genau erkannt, dass sie keinen Bawag-Vorstand wählen, sondern einen neuen Bundeskanzler!"", stellte Häupl fest.****  "
OTS_20080923_OTS0176	1200000	1	-1.0	2008	Kössl an Parnigoni: SPÖ ist Unsicherheitspartei Nummer Eins	SPÖ betreibt gezielte Verunsicherung der Bevölkerung	Wien, 23. September 2008 (ÖVP-PK) 'Die SPÖ ist und bleibt die Unsicherheitspartei Nummer Eins. Die SPÖ betreibt gezielte Verunsicherung der Bevölkerung in Sachen Sicherheit', so ÖVP-Sicherheitssprecher Günter Kössl zu Parnigoni. 'Täglich kommen die gleichen Äußerungen aus Richtung SPÖ, wonach Österreich unsicher sei. Die Zahlen sprechen für sich', so Kössl und verweist auf den Rückgang der Kriminalität in zahlreichen Delikten wie Diebstahl und Raub. ****  
OTS_20080911_OTS0043	1200000	1	-1.0	2008	Amon: Faymann-Deal um Gusenbauer wird immer verworrener	Faymann will den Menschen die Katze im Sack verkaufen und Gusenbauer zurückholen	Wien, 10. September 2008 (ÖVP-PK) 'Der Faymann-Deal um Gusenbauer wird immer verworrener', stellt ÖVP-Sozialsprecher und ÖAAB-Generalsekretär Werner Amon fest. Medienberichten zufolge gibt es einen Deal zwischen SPÖ-Chef Faymann und einem Großinvestor, wonach für eine umfassende Wahlwerbung für Faymann Gusenbauer zum Außenminister gemacht werden soll. Und alles, weil der Großinvestor Gusenbauers Freund sein soll. 'SPÖ-Kandidat Faymann muss offenlegen, was es mit diesem Deal auf sich hat und welches Netzwerk dahinter steckt', so Amon. ****  
OTS_20170929_OTS0168	1100000	0	-2.0	2017	"Schieder: Österreich ist sehr erfolgreich - ""Der Aufschwung muss bei allen ankommen"""	SPÖ-Klubobmann: Schwarz-blaue Wirtschaftsprogramme bringen Aufschwung in Gefahr	"Wien (OTS/SK) - Die österreichische Wirtschaft wird heuer um 2,8 Prozent wachsen, so stark wie seit vielen Jahren nicht. Das WIFO hat zudem die Prognose für 2018 kräftig nach oben, nämlich auf 2,8 Prozent, revidiert. SPÖ-Klubobmann Andreas Schieder spricht von einer großartigen Entwicklung der österreichischen Wirtschaft. ""Unsere wirtschaftspolitischen und beschäftigungspolitischen Maßnahmen tragen maßgeblich dazu bei, dass Österreich heuer deutlich stärker wächst als der Euroraum"", sagt Schieder. ****"
